URL,Label,X,Y,W,H
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_84_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","533","1711","1382","69"
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_124_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1147","371","252","64"
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_145_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","117","183","622","128"
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_60_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","139","1708","475","60"
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_250_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1416","440","200","45"
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_211_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","554","1046","247","36"
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_100_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","507","612","714","49"
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_55_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1517","950","159","54"
"https://stacks.stanford.edu/image/iiif/nm455rd6672%2F054_102_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1238","1388","464","65"
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_110_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1503","2292","289","70"
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_188_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","89","931","315","35"
"https://stacks.stanford.edu/image/iiif/bj009wm8755%2F111_108_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1653","571","506","103"
"https://stacks.stanford.edu/image/iiif/cg742qv0435%2F328_146_TC_46/full/pct:40/0/default.jpg","7-Rubrics","843","1622","281","79"
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_147_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1005","2613","166","44"
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_64_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","732","1107","1266","97"
"https://stacks.stanford.edu/image/iiif/gc974js8368%2F135_117_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","551","2148","191","70"
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_61_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","96","1882","512","56"
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_225_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","648","1261","136","32"
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_240_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1338","2272","228","39"
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_513_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","275","1763","272","44"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_050_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1830","370","237","42"
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_146_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1111","1130","344","36"
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_276_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1464","1661","233","50"
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_076_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1057","1485","100","38"
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_216_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1152","21","180","59"
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_65_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1296","2719","256","64"
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_98_TC_46/full/pct:40/0/default.jpg","7-Rubrics","514","1324","1517","93"
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_14_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1414","1418","113","41"
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_159_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1547","262","305","45"
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_072_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","956","282","351","35"
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_160_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1615","1666","205","69"
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_137_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1406","1636","97","41"
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_018_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","535","1132","330","46"
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_110_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","473","1819","204","28"
"https://stacks.stanford.edu/image/iiif/bp218ym5464%2F308_111_TC_46/full/pct:40/0/default.jpg","7-Rubrics","301","1838","950","54"
"https://stacks.stanford.edu/image/iiif/ty948rv7120%2F009_182_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","947","2565","459","73"
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_356_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","478","2657","398","43"
"https://stacks.stanford.edu/image/iiif/zm232zn2115%2F160_98_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","651","335","498","58"
"https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_013_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","424","662","887","61"
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_34_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","451","323","549","67"
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_228_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","480","1628","80","29"
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_11_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","582","2038","1444","65"
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_126_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1080","809","123","35"
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_133_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","572","1938","671","60"
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_191_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1603","2709","522","48"
"https://stacks.stanford.edu/image/iiif/sc624xj6187%2F356_064_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","812","1872","221","64"
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_151_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","90","1063","356","45"
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_104_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1667","2336","155","49"
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_187_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1495","1345","211","55"
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xvi_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1310","2378","593","38"
"https://stacks.stanford.edu/image/iiif/bp835wh7799%2F361_025_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","167","2156","1180","83"
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_198_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1234","1912","187","32"
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_074_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1515","1770","254","37"
"https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_027_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","920","1291","138","49"
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_003_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1496","625","213","47"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_124_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","892","2169","334","42"
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_085_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1995","2073","208","43"
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_148_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","550","1176","485","58"
"https://stacks.stanford.edu/image/iiif/jv228wq5037%2F385_246_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1098","1384","419","50"
"https://stacks.stanford.edu/image/iiif/rs890dd0432%2F191_031_TC_46/full/pct:40/0/default.jpg","7-Rubrics","68","1745","724","66"
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_131_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","164","723","1563","70"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_140_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1364","1523","328","40"
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_174_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1110","364","732","48"
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_178_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","884","1350","125","50"
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_256_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1159","2664","212","40"
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_123_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1190","1067","136","30"
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_194_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","342","1250","1430","72"
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_63_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1578","2078","339","60"
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_38_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","833","1163","456","67"
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_101_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","80","704","1027","38"
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_232_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","905","1207","179","30"
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_057_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","421","268","183","45"
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_57_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1106","1653","335","61"
"https://stacks.stanford.edu/image/iiif/hp566jq8781%2F367_091_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","214","2022","314","62"
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_008_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","659","2420","609","60"
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_031_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1883","2185","221","39"
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_57_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","560","1847","1405","70"
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_063_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","124","1287","388","44"
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_061_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","462","2087","451","49"
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_089_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1358","400","89","42"
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_64_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","596","1186","201","46"
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_283_TC_46/full/pct:40/0/default.jpg","7-Rubrics","582","363","94","44"
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_009_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","503","551","900","59"
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_46_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","649","2094","1338","60"
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_220_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","617","849","187","37"
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_119_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1573","1919","191","43"
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_080_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","952","1191","478","46"
"https://stacks.stanford.edu/image/iiif/kz798mq9330%2F439_055_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","363","672","506","59"
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_334_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","739","1336","594","45"
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_82_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","534","1074","228","28"
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_025_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","988","1255","291","54"
"https://stacks.stanford.edu/image/iiif/nt685jr6866%2F393_61_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","642","432","1430","102"
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_160_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","240","2267","555","43"
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_122_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1290","2789","770","56"
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_245_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","222","287","409","51"
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_118_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1111","1166","77","28"
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_126_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","240","1515","134","39"
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_217_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","249","464","1241","81"
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_160_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","558","1117","313","49"
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_149_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1114","1804","722","48"
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_18_TC_46/full/pct:40/0/default.jpg","7-Rubrics","584","788","897","98"
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_020_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1403","1727","94","28"
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_202_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","615","577","121","54"
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_xvii_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","661","1227","402","36"
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_005_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","145","2286","219","59"
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_653_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1107","1700","96","43"
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_347_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1524","1016","201","49"
"https://stacks.stanford.edu/image/iiif/qq824qn0842%2F318_167_TC_46/full/pct:40/0/default.jpg","7-Rubrics","227","1604","321","93"
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_24_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1369","1124","759","67"
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_072_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1288","2686","153","52"
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_31_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1551","2519","431","66"
"https://stacks.stanford.edu/image/iiif/nh277tk2537%2F265_468_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1169","1763","132","32"
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_64_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1347","1715","408","55"
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_109_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","951","2243","244","43"
"https://stacks.stanford.edu/image/iiif/jy663fr8353%2F404_035_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","110","713","246","65"
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_260_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1087","533","377","44"
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_281_R_TC_46/full/pct:40/0/default.jpg","7-Rubrics","1019","1274","721","68"
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_iii_V_TC_46/full/pct:40/0/default.jpg","7-Rubrics","304","1779","470","43"
