URL,Label,X,Y,W,H
https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_100_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,779,1121,122,45
https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_039_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,564,2823,818,27
https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_82_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,114,1176,252,76
https://stacks.stanford.edu/image/iiif/rx716zc6403%2F455_071_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1046,1733,150,42
https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_173_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,376,1285,101,45
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_035_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1329,2587,68,28
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_209_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1410,2194,536,29
https://stacks.stanford.edu/image/iiif/rb296hb9129%2F214_049_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,544,1653,119,43
https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_2_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,577,1383,293,34
https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_115_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,494,792,89,41
https://stacks.stanford.edu/image/iiif/hw998hp3077%2F461_134_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,69,2332,1069,43
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_014_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,33,2125,340,36
https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_055_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1291,844,223,71
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_057_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,217,2204,174,38
https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_089_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,850,2251,181,56
https://stacks.stanford.edu/image/iiif/zp389vb9685%2F228_081_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,757,1486,284,60
https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_090_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1022,1450,68,34
https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_085_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1517,1526,271,75
https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_11_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1198,594,171,63
https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_057_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1572,1720,181,81
https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_123_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,643,2721,739,36
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_169_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1932,502,324,47
https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_105_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1700,2490,109,47
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_065_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1616,3237,76,38
https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_036_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1169,1453,106,44
https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_114_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,882,1169,375,42
https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_060_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,621,412,147,32
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_265_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,181,1502,540,42
https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_117_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1151,1418,111,44
https://stacks.stanford.edu/image/iiif/yp140pk0305%2F416_106_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1204,1702,139,48
https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_062_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,818,526,232,32
https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_276_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1344,982,150,43
https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_039_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1329,2096,190,55
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_009_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,2066,1679,122,45
https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_134_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,754,1225,312,32
https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_10_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1811,1394,196,63
https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_1_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,37,999,234,72
https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_470_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,687,962,86,38
https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_637_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1500,1086,126,44
https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_117_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1092,344,559,32
https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_035_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,618,2931,772,65
https://stacks.stanford.edu/image/iiif/qd527zm3425%2F041_006_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,575,749,250,105
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_160_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,715,142,191,39
https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_111_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,959,1633,436,44
https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_152_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1339,832,155,42
https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_064_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,881,390,104,48
https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_295_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1072,320,87,39
https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_146_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,497,506,367,32
https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_209_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,557,587,169,54
https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_57_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1172,1298,193,65
https://stacks.stanford.edu/image/iiif/pm029jd8386%2F364_002_V_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1227,395,142,58
https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_090_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,735,1004,136,44
https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_6_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,37,938,346,77
https://stacks.stanford.edu/image/iiif/kh542wm7507%2F337_88_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,645,2749,133,65
https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_70_R_TC_46/full/pct:40/0/default.jpg,8-Intertextual_Space,1419,521,159,60
